country_code,year,inflation_pct
RUS,2010,6.84939230255025
RWA,2010,-0.246128693436934
SAU,2010,5.33941733020905
SDN,2010,12.9776663898014
SEN,2010,1.22868119673344
SGP,2010,2.82884527612958
SLB,2010,1.05148163321038
SLE,2010,7.18566275668163
SLV,2010,1.17933576873673
SMR,2010,2.58541815582587
SRB,2010,6.14255360247248
SSD,2010,1.16962180301108
STP,2010,13.34005235378
SUR,2010,6.94108221639996
SVK,2010,0.957018132975143
SVN,2010,1.80117022137134
SWE,2010,1.15798802715626
SWZ,2010,4.50923691774369
SXM,2010,1.33857621672882
SYC,2010,-2.40463875108227
SYR,2010,4.3974138315007
TCD,2010,-2.07786574641866
TGO,2010,1.44594517430864
THA,2010,3.24758842443723
TJK,2010,6.44531440780658
TLS,2010,6.76597680236481
TON,2010,3.53491239189831
TTO,2010,10.5492003179988
TUN,2010,3.33897963601069
TUR,2010,8.56644420552976
TZA,2010,6.20015595647403
UGA,2010,3.97655288478168
UKR,2010,9.37293105078978
URY,2010,6.69870886978132
USA,2010,1.6400434423899
VCT,2010,0.747109026311474
VEN,2010,28.1874647092039
VNM,2010,9.20746648778413
VUT,2010,2.76269469477348
WSM,2010,0.777007268777692
XKX,2010,3.48050763735842
YEM,2010,11.1748338605044
ZAF,2010,4.06749555950263
ZMB,2010,8.50176133365265
ZWE,2010,3.02267002518892
ABW,2011,4.31629742195203
AFE,2011,8.97120640995788
AFG,2011,11.8041858089129
AFW,2011,4.01869907534491
AGO,2011,13.4824679218511
ALB,2011,3.42807130141501
ARE,2011,0.87734659568512
ARM,2011,7.65000807859294
ATG,2011,3.4567496723461
AUS,2011,3.30384784681081
AUT,2011,3.2865791487538
AZE,2011,7.8583333333334
BDI,2011,9.5921660597967
BEL,2011,3.5320821072274
BEN,2011,2.7042390774728
BFA,2011,2.75976724854534
BGD,2011,11.3951651552399
BGR,2011,4.21990346601872
BHR,2011,-0.40004069748808
BHS,2011,3.1987814166032
BIH,2011,3.67125
BLR,2011,53.2286983118174
BLZ,2011,1.602056156402
BOL,2011,9.88446419823883
BRA,2011,6.6364496221309
BRB,2011,9.4322024017722
BRN,2011,0.13791156316954
BTN,2011,8.848985699468
BWA,2011,8.45987233408583
CAF,2011,1.1944757244985
CAN,2011,2.91213508872351
CHE,2011,0.2313492076509
CHL,2011,3.34121694259302
CHN,2011,5.55389892257493
CIV,2011,4.9124339505245
CMR,2011,2.93969946305091
COD,2011,15.316515913949
COG,2011,1.75958704273803
COL,2011,3.4150334477625
COM,2011,1.8426630075619
CPV,2011,4.47388342165023
CRI,2011,4.87799830970702
CUW,2011,2.3325315256217
CYM,2011,1.32543575779664
CYP,2011,3.28944939564211
CZE,2011,1.9172191363555
DEU,2011,2.07517283735874
DJI,2011,5.0687139477798
DMA,2011,1.1312313652648
DNK,2011,2.7586822605125
DOM,2011,5.79676809206533
DZA,2011,4.5242115050527
ECU,2011,4.4745326579584
EGY,2011,10.0649259874818
ESP,2011,3.1961018883379
EST,2011,4.9819013145361
ETH,2011,33.2499598823344
FIN,2011,3.41680754255211
FJI,2011,7.278117827085
FRA,2011,2.11159795175
FSM,2011,5.08259403890371
GAB,2011,1.26331707837421
GBR,2011,3.8561124468282
GEO,2011,8.5429333333333
GHA,2011,8.7284593709302
GIN,2011,21.3169268542577
GMB,2011,4.7958826618311
GNB,2011,5.046102263202
GNQ,2011,4.805389221557
GRC,2011,3.3298532335065
GRD,2011,3.0334728033474
GTM,2011,6.214123930671
GUY,2011,4.9777356370697
HKG,2011,5.3052489299392
HND,2011,6.7622795731476
HRV,2011,2.2727272727273
HTI,2011,6.33279483849042
HUN,2011,3.9299209893507
IDN,2011,5.35604849112582
IND,2011,8.91179336483371
IRL,2011,2.5489783020855
IRN,2011,26.2933856738608
IRQ,2011,5.801455370853
ISL,2011,4.0010266434312
ISR,2011,3.48837209302323
ITA,2011,2.78063272879323
JAM,2011,7.555856465809
JOR,2011,4.1624416292779
JPN,2011,-0.27245561610124
KAZ,2011,8.4529046617679
KEN,2011,14.0224913014704
KGZ,2011,16.6363262731495
KHM,2011,5.4784474961745
KIR,2011,1.4974097987597
KNA,2011,5.8351651957086
KOR,2011,4.0259650043609
KWT,2011,4.8394034987095
LAO,2011,7.5689885610998
LBN,2011,4.97148571692384
LBR,2011,8.488167518494
LBY,2011,15.5184815317561
LCA,2011,2.76940794144093
LKA,2011,6.7167684358854
LSO,2011,5.0366305210156
LTU,2011,4.13027562645085
LUX,2011,3.41068341068342
LVA,2011,4.37073559939223
MAC,2011,5.80624616691043
MAR,2011,0.9069249096918
MDA,2011,7.6872510335619
MDG,2011,9.48254048582992
MDV,2011,11.2734146055937
MEX,2011,3.40737824605742
MKD,2011,3.9047542206974
MLI,2011,2.95564395229392
MLT,2011,2.9629852819288
MMR,2011,5.0214601462073
MNE,2011,3.4501431124869
MNG,2011,8.41121495327101
MOZ,2011,11.1666056127874
MRT,2011,5.68631959575954
MUS,2011,6.52249254869341
MWI,2011,7.6228226284852
MYS,2011,3.1744709215131
NAM,2011,5.005595180812
NCL,2011,2.42899693753383
NER,2011,2.9423851401332
NGA,2011,10.8261371880017
NIC,2011,8.082387980991
NLD,2011,2.34107017751373
NOR,2011,1.2849515880916
NPL,2011,9.2270754612596
NRU,2011,0.3003003003003
NZL,2011,4.0279066739204
OMN,2011,4.0421886711639
PAK,2011,11.9160927116277
PAN,2011,5.8758024367877
PER,2011,3.36931095333853
PHL,2011,4.7184170471842
PLW,2011,4.6746987951807
PNG,2011,4.44083401028971
POL,2011,4.23940149625932
PRT,2011,3.65301100430724
PRY,2011,8.2539682539683
PSE,2011,2.8772435849594
QAT,2011,1.13836623529202
ROU,2011,5.7892532881588
RUS,2011,8.4404648593257
RWA,2011,3.0801706924026
SAU,2011,5.8262163739404
SDN,2011,18.0966171221351
SEN,2011,3.40322829786971
SGP,2011,5.25115624639373
SLB,2011,7.34270706018
SLE,2011,6.79138291952621
SLV,2011,5.1289237668161
SMR,2011,2.89979584300123
SRB,2011,11.1373976342129
SSD,2011,46.8521757193597
STP,2011,14.3271667616801
SUR,2011,17.7117796414558
SVK,2011,3.9192859914629
SVN,2011,1.8028517194191
SWE,2011,2.9611507382214
SWZ,2011,6.10742714590251
SXM,2011,4.58475435650401
SYC,2011,2.55926772230953
SYR,2011,4.7531638888563
TCD,2011,2.0292405367826
TGO,2011,3.5635147290396
THA,2011,3.80879058139634
TJK,2011,12.4315490430406
TLS,2011,13.499840238577
TON,2011,6.27075302995691
TTO,2011,5.1071328926456
TUN,2011,3.24002842009531
TUR,2011,6.471879671151
TUV,2011,0.5005807431527
TZA,2011,12.6909694699162
UGA,2011,16.5643496174515
UKR,2011,7.95572466274652
URY,2011,8.0928320630299
USA,2011,3.156841568622
UZB,2011,13.7797446476602
VCT,2011,3.1860311155246
VEN,2011,26.0902123160959
VNM,2011,18.6777322770707
VUT,2011,0.8737931047811
WSM,2011,5.23541591478434
XKX,2011,7.3364177131527
YEM,2011,19.5435617131144
ZAF,2011,5.0008533879502
ZMB,2011,6.4293968107234
ZWE,2011,3.4661297281749
ABW,2012,0.627471992893372
AFE,2012,9.15870843167905
AFG,2012,6.44121280934117
AFW,2012,4.57837463515948
AGO,2012,10.2779049218839
ALB,2012,2.03159268395296
ARE,2012,0.662268900269008
ARM,2012,2.55802007757907
ATG,2012,3.37688044338874
AUS,2012,1.76278299052228
AUT,2012,2.48567562177014
AZE,2012,1.06621339720302
BDI,2012,18.161045306545
BEL,2012,2.83966343445899
BEN,2012,6.74468253340712
BFA,2012,3.8181524025238
BGD,2012,6.21750422069283
BGR,2012,2.95456829831012
BHR,2012,2.75739669962979
BHS,2012,1.97336755976254
BIH,2012,2.05267452001717
BLR,2012,59.2197360232518
BLZ,2012,1.30058074547858
BOL,2012,4.51560291399375
BRA,2012,5.40349914036997
BRB,2012,4.53334753888774
BRN,2012,0.111766261400306
BTN,2012,10.919656944683
BWA,2012,7.53690261091916
CAF,2012,5.47829594346117
CAN,2012,1.51567823124516
CHE,2012,-0.692552018105163
CHL,2012,3.00744840213047
CHN,2012,2.6195243264554
CIV,2012,1.30451119915606
CMR,2012,2.73529677529539
COD,2012,9.72182806273364
COG,2012,5.01018773134471
COL,2012,3.16930188840055
COM,2012,6.31474450315177
CPV,2012,2.54039644167108
CRI,2012,4.49545314354605
CUW,2012,3.18398746349454
CYM,2012,1.18894845245607
CYP,2012,2.38905410042316
CZE,2012,3.28762306610411
DEU,2012,2.00848884782956
DJI,2012,3.73120950756887
DMA,2012,1.35677147808859
DNK,2012,2.3979148566464
DOM,2012,3.69449707884776
DZA,2012,8.89145091062317
ECU,2012,5.10172180958665
EGY,2012,7.11172943343082
ESP,2012,2.44612782366808
EST,2012,3.93339987296985
ETH,2012,23.600417677317
FIN,2012,2.80833622561573
FJI,2012,3.42337523401979
FRA,2012,1.95419531613509
FSM,2012,5.01850353045616
GAB,2012,2.65241828695626
GBR,2012,2.5732347965453
GEO,2012,-0.943658853270964
GHA,2012,11.1863409441067
GIN,2012,15.2262941038638
GMB,2012,4.25432199813899
GNB,2012,2.13054580274503
GNQ,2012,3.65662048278806
GRC,2012,1.50152696177758
GRD,2012,2.41077704021862
GTM,2012,3.78180754679678
GUY,2012,2.39193521312334
HKG,2012,4.05390950903844
HND,2012,5.19618615531848
HRV,2012,3.41207349081358
HTI,2012,5.01804155429246
HUN,2012,5.65214517088646
IDN,2012,4.2795142691943
IND,2012,9.47899691419801
IRL,2012,1.69474116680366
IRN,2012,27.2568127242908
IRQ,2012,6.08909641595043
ISL,2012,5.18589988750698
ISR,2012,1.67553715750052
ITA,2012,3.04136333226775
JAM,2012,6.87397708674309
JOR,2012,4.5152295667099
JPN,2012,-0.0440645104432602
KAZ,2012,5.19568369035073
KEN,2012,9.37777003547598
KGZ,2012,2.76844236540957
KHM,2012,2.93431609293951
KIR,2012,-3.04586292775571
KNA,2012,0.816089281562459
KOR,2012,2.18707104433314
KWT,2012,3.25514600287211
LAO,2012,4.2551267783209
LBN,2012,6.58147447683677
LBR,2012,6.83178703418548
LBY,2012,6.05980392156864
LCA,2012,4.17763587102515
LKA,2012,7.54291373239437
LSO,2012,6.05143662139967
LTU,2012,3.08998277055417
LUX,2012,2.66284165508021
LVA,2012,2.25778924374585
MAC,2012,6.10738928336549
MAR,2012,1.28712240079219
MDA,2012,4.54633427355302
MDG,2012,5.71384434191053
MDV,2012,10.884695658563
MEX,2012,4.11150981070289
MKD,2012,3.31605566687647
MLI,2012,5.32312847064058
MLT,2012,2.37582057760386
MMR,2012,1.46758322674679
MNE,2012,4.14524724981119
MNG,2012,14.3303348325838
MOZ,2012,2.60245456956618
MRT,2012,4.90242727217997
MUS,2012,3.85216033315983
MWI,2012,21.2712650013779
MYS,2012,1.66357102479206
NAM,2012,6.72199777334886
NCL,2012,1.74967234600262
NER,2012,0.455089820359289
NGA,2012,12.2242413020584
NIC,2012,7.1935505333896
NLD,2012,2.45554765291614
NOR,2012,0.696864111498263
NPL,2012,9.45980980357125
NRU,2012,-0.124750499001971
NZL,2012,1.05991318445632
OMN,2012,2.94773495257209
PAK,2012,9.68235186055684
PAN,2012,5.69819959165992
PER,2012,3.61121294940163
PHL,2012,3.02696391124796
PLW,2012,3.61418047882138
PNG,2012,4.53720508166972
POL,2012,3.56037151702793
PRT,2012,2.77333854051586
PRY,2012,3.67591897974496
PSE,2012,2.77908768282492
QAT,2012,2.31534853431661
ROU,2012,3.33492267693442
RUS,2012,5.07474300799149
RWA,2012,10.2710182318876
SAU,2012,2.86627029905053
SDN,2012,35.5590574147024
SEN,2012,1.41822871177854
SGP,2012,4.58084479423094
SLB,2012,5.91200602491155
SLE,2012,6.58776239392585
SLV,2012,1.72973481581383
SMR,2012,2.8273322422258
SRB,2012,7.33038589596646
SSD,2012,45.5258978371706
STP,2012,10.6379353431628
SUR,2012,5.00686319367273
SVK,2012,3.6061026352289
SVN,2012,2.59741386039003
SWE,2012,0.888377506923735
SWZ,2012,8.93964682788212
SXM,2012,4.01518421081576
SYC,2012,7.11037062326403
SYR,2012,36.7022953364139
TCD,2012,7.51662364663833
TGO,2012,2.57718174055848
THA,2012,3.01489950334985
TJK,2012,5.83116601031462
TLS,2012,11.8003096701544
TON,2012,1.14753853706055
TTO,2012,9.26028137068292
TUN,2012,4.6118443220664
TUR,2012,8.89156996512163
TZA,2012,16.0010938506338
UGA,2012,12.6790377224659
UKR,2012,0.568727971803862
URY,2012,8.09776580573602
USA,2012,2.06933726526067
UZB,2012,13.2088026688373
VCT,2012,2.59844414147101
VEN,2012,21.0689956331876
VNM,2012,9.09470339557192
VUT,2012,1.34740362877658
WSM,2012,2.0490188352116
XKX,2012,2.47673782156533
YEM,2012,9.88538714484871
ZAF,2012,5.73797139141739
ZMB,2012,6.57589970757698
ZWE,2012,3.72532666110646
ABW,2013,-2.37206524252261
AFE,2013,5.74883133553454
AFG,2013,7.38577178397855
AFW,2013,2.43920076104126
AGO,2013,8.77781429332623
ALB,2013,1.93762080205223
ARE,2013,1.1011183637571
ARM,2013,5.7896677854465
ATG,2013,1.05949782356169
AUS,2013,2.44988248109259
AUT,2013,2.00015616900597
AZE,2013,2.41571745279419
BDI,2013,7.93795807492417
BEL,2013,1.11309594027539
BEN,2013,0.428888888888883
BFA,2013,0.533738507090536
BGD,2013,7.53040640913172
BGR,2013,0.890093540913096
BHR,2013,3.30001156888442
BHS,2013,0.722414784530551
BIH,2013,-0.0930456838317588
BLR,2013,18.3122610377873
BLZ,2013,0.50974776898322
BOL,2013,5.73640023719606
BRA,2013,6.204310666401
BRB,2013,1.81410436049096
BRN,2013,0.389205053123632
BTN,2013,8.77638345268212
BWA,2013,5.88460707056816
CAF,2013,6.98879341970198
CAN,2013,0.938291897815316
CHE,2013,-0.217323155115672
CHL,2013,1.7895555398459
CHN,2013,2.62105001748114
CIV,2013,2.58117037252935
CMR,2013,2.0503471800174
COD,2013,0.80822310148711
COG,2013,4.63161619729461
COL,2013,2.01699224310383
COM,2013,-4.29487331536756
CPV,2013,1.50654285701407
CRI,2013,5.23133614174428
CUW,2013,1.33232086152117
CYM,2013,2.1606114681339
CYP,2013,-0.399357676464425
CZE,2013,1.4382978723404
DEU,2013,1.50472330251876
DJI,2013,-12.563149225034
DMA,2013,-0.0464116468805991
DNK,2013,0.789071780078062
DOM,2013,4.830950967408
DZA,2013,3.25423910998847
ECU,2013,2.72177577710371
EGY,2013,9.4697198106492
ESP,2013,1.40858109183018
EST,2013,2.78056658954987
ETH,2013,7.46402192944517
FIN,2013,1.47828615688809
FJI,2013,2.91354193603992
FRA,2013,0.863715497861804
FSM,2013,1.75232737350762
GAB,2013,0.505441058915615
GBR,2013,2.29166666666659
GEO,2013,-0.512058410947092
GHA,2013,11.6661923071729
GIN,2013,11.8875884481828
GMB,2013,5.69912989637382
GNB,2013,1.20712555668405
GNQ,2013,2.94887694639662
GRC,2013,-0.921269454256899
GRD,2013,-0.0439997864828058
GTM,2013,4.34337131279521
GUY,2013,1.90125181860582
HKG,2013,4.33799342105267
HND,2013,5.16189898581494
HRV,2013,2.21658206429779
HTI,2013,4.76502404779142
HUN,2013,1.73319984983101
IDN,2013,6.41249457900391
IND,2013,10.0178784746102
IRL,2013,0.515099484900573
IRN,2013,36.6030355191029
IRQ,2013,1.87949800749469
ISL,2013,3.87227923748249
ISR,2013,1.58976347421476
ITA,2013,1.21999342274306
JAM,2013,9.34150076569673
JOR,2013,4.82462314269537
JPN,2013,0.335037912184741
KAZ,2013,5.94283871648418
KEN,2013,5.71749357037733
KGZ,2013,6.61375202358082
KHM,2013,2.94162509547349
KIR,2013,-1.488059084681
KNA,2013,1.10698554000129
KOR,2013,1.30134754547413
KWT,2013,2.68229684085039
LAO,2013,6.37142717782947
LBN,2013,4.82101956297399
LBR,2013,7.577306817414
LBY,2013,2.60581802719517
LCA,2013,1.46856511035428
LKA,2013,6.90845034828452
LSO,2013,4.86511899496385
LTU,2013,1.04747937065344
LUX,2013,1.73403963519162
LVA,2013,-0.029454778257828
MAC,2013,5.50057779178484
MAR,2013,1.88065466724086
MDA,2013,4.59787897363127
MDG,2013,5.8264294445198
MDV,2013,3.8056300091943
MEX,2013,3.80639069747204
MKD,2013,2.78500056726109
MLI,2013,-0.606736356351563
MLT,2013,1.1802843636655
MMR,2013,5.64303883425501
MNE,2013,2.20589268141178
MNG,2013,10.4906567588241
MOZ,2013,4.26135250941963
MRT,2013,4.12910173783393
MUS,2013,3.54329573934839
MWI,2013,27.2833333333334
MYS,2013,2.10501231233612
NAM,2013,5.60092502290401
NCL,2013,1.27761318992718
NER,2013,2.29723114955317
NGA,2013,8.49551838265669
NIC,2013,7.13546785289407
NLD,2013,2.50689852657875
NOR,2013,2.12048620353112
NPL,2013,9.04016311917645
NZL,2013,1.13442266445817
OMN,2013,1.05354820265932
PAK,2013,7.69215611899565
PAN,2013,4.0271599157106
PER,2013,2.76789666082002
PHL,2013,2.58268766141795
PLW,2013,3.35481004221287
PNG,2013,4.9603174603175
POL,2013,0.991982606332335
PRT,2013,0.274416666666663
PRY,2013,2.68385738718582
PSE,2013,1.72439933626931
QAT,2013,3.22197756829293
ROU,2013,3.9847123554813
RUS,2013,6.75466833903486
RWA,2013,5.92426867984854
SAU,2013,3.51104209799866
SDN,2013,36.5223449139154
SEN,2013,0.710245486695176
SGP,2013,2.36439793742726
SLB,2013,5.3913638858756
SLE,2013,5.52412877994266
SLV,2013,0.757669184522973
SMR,2013,1.60439298078082
SRB,2013,7.69426362896655
SSD,2013,-0.0580909784225664
STP,2013,8.10583270875476
SUR,2013,1.92343604108305
SVK,2013,1.40047368963025
SVN,2013,1.76920085881907
SWE,2013,-0.044292970148682
SWZ,2013,5.62130623468948
SXM,2013,2.5286478853837
SYC,2013,4.33893848329099
SYR,2013,40.0318378290723
TCD,2013,0.222671564624551
TGO,2013,1.82539475909162
THA,2013,2.18488618530687
TJK,2013,5.00964645344951
TLS,2013,11.0849085109954
TON,2013,0.77562932236742
TTO,2013,5.19981740465611
TUN,2013,5.31623531326689
TUR,2013,7.49309030547693
TZA,2013,7.87072364573959
UGA,2013,4.90520875694557
UKR,2013,-0.238948626045407
URY,2013,8.57513504005397
USA,2013,1.46483265562717
UZB,2013,11.8414333622049
VCT,2013,0.805127804267928
VEN,2013,40.6394275161589
VNM,2013,6.59267475899192
VUT,2013,1.45893371757921
WSM,2013,0.61008572090503
XKX,2013,1.76732428354892
YEM,2013,10.9684421500198
ZAF,2013,5.78016910069176
ZMB,2013,6.97767605490307
ZWE,2013,1.63495041543822
ABW,2014,0.421440918881214
AFE,2014,5.52581923392517
AFG,2014,4.67399603536344
AFW,2014,1.76843582146223
AGO,2014,7.2803873036112
ALB,2014,1.62586504402613
ARE,2014,2.34626865671642
ARM,2014,2.98130868933672
ATG,2014,1.08944157435355
AUS,2014,2.48792932080492
AUT,2014,1.60581182954473
AZE,2014,1.37344181533176
BDI,2014,4.40535234185293
BEL,2014,0.340002833356921
BEN,2014,-0.54875755094818
BFA,2014,-0.258089517535291
BGD,2014,6.99163889220848
BGR,2014,-1.41818380264839
BHR,2014,2.64755321246188
BHS,2014,1.51375643050831
BIH,2014,-0.897194054194333
BLR,2014,18.1195543526734
BLZ,2014,1.20139964481057
BOL,2014,5.76660074579143
BRA,2014,6.32904015516138
BRB,2014,1.76950322089728
BRN,2014,-0.207108731719822
BTN,2014,8.27106093949327
BWA,2014,4.40225309243427
CAF,2014,14.8986841797549
CAN,2014,1.90663590717861
CHE,2014,-0.0132025387515945
CHL,2014,4.71867527854671
CHN,2014,1.9216416278852
CIV,2014,0.448682076766141
CMR,2014,1.85489850366776
COD,2014,1.24303889760802
COG,2014,0.912139545450097
COL,2014,2.89883787761737
COM,2014,7.54755379096711
CPV,2014,-0.238778144990623
CRI,2014,4.51920098516953
CUW,2014,1.49873969616429
CYM,2014,1.27397911533387
CYP,2014,-1.35498885446314
CZE,2014,0.343988589646793
DEU,2014,0.906794000434245
DJI,2014,1.34186494340162
DMA,2014,0.799250372687492
DNK,2014,0.56402054044954
DOM,2014,2.99864226125218
DZA,2014,2.91692692067458
ECU,2014,3.58922016616663
EGY,2014,10.0702154687481
ESP,2014,-0.151114837527234
EST,2014,-0.106175146521709
ETH,2014,6.89001951597191
FIN,2014,1.04119621178439
FJI,2014,0.519306474579106
FRA,2014,0.507758822937989
FSM,2014,0.650284891767944
GAB,2014,4.69045751826284
GBR,2014,1.45112016293279
GEO,2014,3.06881210379543
GHA,2014,15.4896160333318
GIN,2014,6.1505055670642
GMB,2014,5.94799935696626
GNB,2014,-1.50924460570494
GNQ,2014,4.30999866149107
GRC,2014,-1.31226096405525
GRD,2014,-0.98360305555498
GTM,2014,3.4183616966296
GUY,2014,0.852630497539914
HKG,2014,4.42364532019699
HND,2014,6.12924930313022
HRV,2014,-0.215196159576268
HTI,2014,3.43816659958601
HUN,2014,-0.227566270988219
IDN,2014,6.39492882396559
IND,2014,6.66565671867899
IRL,2014,0.190916398713745
IRN,2014,16.6065532357449
IRQ,2014,2.23597407904679
ISL,2014,2.04461481539333
ISR,2014,0.467557251908503
ITA,2014,0.241047429826756
JAM,2014,8.27407886231419
JOR,2014,2.89947905006057
JPN,2014,2.75922671353253
KAZ,2014,6.84944977003358
KEN,2014,6.87815499275949
KGZ,2014,7.5342472977589
KHM,2014,3.85568861424207
KIR,2014,2.10398520925043
KNA,2014,0.247865392364942
KOR,2014,1.27477446401322
KWT,2014,2.90892672858625
LAO,2014,4.12924306873771
LBN,2014,1.8546042134091
LBR,2014,9.86111285574904
LBY,2014,2.43294141599225
LCA,2014,3.51695551369241
LKA,2014,3.1790022823606
LSO,2014,5.37028961008587
LTU,2014,0.103758009433708
LUX,2014,0.628543985440717
LVA,2014,0.620490636732421
MAC,2014,6.04823452094076
MAR,2014,0.442310053557048
MDA,2014,5.08878554625869
MDG,2014,6.08040811088302
MDV,2014,2.12000175718134
MEX,2014,4.01861608078679
MKD,2014,-0.281705032928494
MLI,2014,0.883814547137841
MLT,2014,0.310306472181665
MMR,2014,4.953299184844
MNE,2014,-0.710514051710227
MNG,2014,12.2539808129759
MOZ,2014,2.55974875844295
MRT,2014,3.53436856147324
MUS,2014,3.21769191994684
MWI,2014,23.7920649469687
MYS,2014,3.14299050879095
NAM,2014,5.35016966859602
NCL,2014,0.178851060785511
NER,2014,-0.930287259984466
NGA,2014,8.04741087967907
NIC,2014,6.03596861798425
NLD,2014,0.976035079699679
NOR,2014,2.04170286707211
NPL,2014,8.36415469659563
NZL,2014,1.227507505974
OMN,2014,1.01401483924156
PAK,2014,7.18938402847028
PAN,2014,2.62652699929151
PER,2014,3.41194579807465
PHL,2014,3.59782343864211
PLW,2014,4.19174548581256
PNG,2014,5.22211720226841
POL,2014,0.0538213132399802
PRT,2014,-0.278153367467428
PRY,2014,5.02882767456766
PSE,2014,1.73298510037447
QAT,2014,3.34972085659523
ROU,2014,1.06830987684298
RUS,2014,7.82016970013845
RWA,2014,2.35449052820358
SAU,2014,2.24185348779063
SDN,2014,36.9066427863595
SEN,2014,-1.09025507446895
SGP,2014,1.03316955857629
SLB,2014,5.16590237925171
SLE,2014,4.63931171409667
SLV,2014,1.14134467538233
SMR,2014,1.11296303373851
SRB,2014,2.08244793880154
SSD,2014,1.6742990629552
STP,2014,6.99849943966421
SUR,2014,3.38341272749477
SVK,2014,-0.0761653295419871
SVN,2014,0.19934382657075
